"Symbol","Date","Open","High","Low","Close","Percent Change","Volume"
"BPCL","2021-03-23","396","413","396","405","2.27","118024"
"BPCL","2021-03-24","410","416","405","408","0.74","70113"
"BPCL","2021-03-25","408","415","402","407","-0.25","50104"
"BPCL","2021-03-29","405","409","397","404","-0.74","35405"
"BPCL","2021-03-30","385","412","385","404","0.00","29497"
"BPCL","2021-03-31","409","410","403","404","0.00","25733"
"BPCL","2021-04-01","410","411","403","407","0.74","55960"
"BPCL","2021-04-04","406","414","406","410","0.74","60108"
"BPCL","2021-04-05","415","415","405","409","-0.24","37712"
"BPCL","2021-04-06","415","449","404","447","9.29","367903"
"BPCL","2021-04-07","460","465","429","432","-3.36","134150"
"BPCL","2021-04-08","427","431","420","422","-2.31","72559"
"BPCL","2021-04-12","420","427","412","420","-0.47","53440"
"BPCL","2021-04-13","420","428","416","425","1.19","50957"
"BPCL","2021-04-15","420","431","420","427","0.47","45025"
"BPCL","2021-04-18","430","430","419","423","-0.94","46840"
"BPCL","2021-04-19","419","427","417","419","-0.95","37100"
"BPCL","2021-04-20","415","425","415","420","0.24","28046"
"BPCL","2021-04-21","416","425","413","417","-0.71","34936"
"BPCL","2021-04-22","411","423","411","419","0.48","45815"
"BPCL","2021-04-25","420","420","406","408","-2.63","44594"
"BPCL","2021-04-26","400","413","397","398","-2.45","50711"
"BPCL","2021-04-27","398","409","398","409","2.76","25453"
"BPCL","2021-04-28","405","410","400","405","-0.98","34864"
"BPCL","2021-04-29","397","413","397","411","1.48","34239"
"BPCL","2021-05-02","431","438","415","426","3.65","129267"
"BPCL","2021-05-03","405","437","405","425","-0.23","73222"
"BPCL","2021-05-04","425","426","418","423","-0.47","27141"
"BPCL","2021-05-05","431","431","418","422","-0.24","23625"
"BPCL","2021-05-06","421","423","415","417","-1.18","51624"
"BPCL","2021-05-09","414","417","412","414","-0.72","30710"
"BPCL","2021-05-10","418","418","410","414","0.00","17651"
"BPCL","2021-05-11","410","423","408","416","0.48","123321"
"BPCL","2021-05-12","420","422","413","413","-0.72","59327"
"BPCL","2021-05-13","413","419","412","417","0.97","62439"
"BPCL","2021-05-16","422","429","419","424","1.68","112208"
"BPCL","2021-05-17","444","444","421","427","0.71","66624"
"BPCL","2021-05-18","448","469","427","469","9.84","431480"
"BPCL","2021-05-19","492","492","445","454","-3.20","314999"
"BPCL","2021-05-20","450","474","441","457","0.66","158192"
"BPCL","2021-05-23","450","461","437","456","-0.22","111064"
"BPCL","2021-05-24","465","475","460","466","2.19","171888"
"BPCL","2021-05-25","464","480","462","479","2.79","226789"
"BPCL","2021-05-27","479","526","479","526","9.81","502918"
"BPCL","2021-05-30","550","578","530","558","6.08","730116"
"BPCL","2021-05-31","560","571","515","519","-6.99","441099"
"BPCL","2021-06-01","500","539","500","515","-0.77","174019"
"BPCL","2021-06-02","515","547","515","540","4.85","198193"
"BPCL","2021-06-03","567","567","522","525","-2.78","202203"
"BPCL","2021-06-06","525","533","512","517","-1.52","124851"
"BPCL","2021-06-07","542","542","515","520","0.58","166792"
"BPCL","2021-06-08","546","546","520","524","0.77","133968"
"BPCL","2021-06-09","550","550","518","526","0.00","105328"
"BPCL","2021-06-10","550","550","524","539","2.47","166560"
"BPCL","2021-06-13","533","575","533","562","4.27","292609"
"BPCL","2021-06-14","590","590","537","551","-1.96","200607"
"BPCL","2021-06-15","562","562","533","537","-2.54","107917"
"BPCL","2021-06-16","537","546","511","520","-3.17","132434"
"BPCL","2021-06-17","520","546","510","533","2.50","202682"
"BPCL","2021-06-20","540","544","512","518","-2.81","77201"
"BPCL","2021-06-21","516","522","490","491","-5.21","121491"
"BPCL","2021-06-22","492","521","486","513","4.48","91086"
"BPCL","2021-06-23","518","527","499","504","-1.75","67660"
"BPCL","2021-06-24","504","514","493","499","-0.99","63254"
"BPCL","2021-06-27","523","548","509","525","5.21","243182"
"BPCL","2021-06-28","551","551","512","514","-2.10","79810"
"BPCL","2021-06-29","524","524","502","505","-1.75","51414"
"BPCL","2021-06-30","500","505","492","500","-0.99","52559"
"BPCL","2021-07-01","510","525","497","518","3.60","328552"
"BPCL","2021-07-04","528","528","514","516","-0.39","76293"
"BPCL","2021-07-05","516","521","504","506","-1.94","57468"
"BPCL","2021-07-06","505","515","496","504","-0.40","55996"
"BPCL","2021-07-07","505","505","496","497","-1.39","38652"
"BPCL","2021-07-08","494","500","494","498","0.20","43995"
"BPCL","2021-07-11","498","513","498","509","2.21","58024"
"BPCL","2021-07-12","515","520","498","500","-1.77","133367"
"BPCL","2021-07-13","500","510","499","500","0.00","44191"
"BPCL","2021-07-14","506","509","496","503","0.60","49990"
"BPCL","2021-07-15","513","519","504","506","0.60","68276"
"BPCL","2021-07-18","515","523","511","516","1.98","63271"
"BPCL","2021-07-19","516","530","516","520","0.78","88950"
"BPCL","2021-07-20","525","530","517","521.1","0.21","66471"
"BPCL","2021-07-22","529","533.3","523","528","1.32","109542"
"BPCL","2021-07-25","537","538","525","526","-0.38","93378"
"BPCL","2021-07-26","527","540","527","535.9","1.88","113675"
"BPCL","2021-07-27","540","570","535","558","4.12","254827"
"BPCL","2021-07-28","569.1","590","552","556","-0.36","198300"
"BPCL","2021-07-29","567","567","542.5","549","-1.26","72848"
"BPCL","2021-08-01","555","568","550","560","2.00","130509"
"BPCL","2021-08-02","565","580","560","563","0.54","155625"
"BPCL","2021-08-03","573","573","552","563","0.00","74994"
"BPCL","2021-08-04","570","606","570","589.9","4.78","356647"
"BPCL","2021-08-05","600","630","587","614","4.09","422333"
"BPCL","2021-08-08","626","674","617","669","8.96","589078"
"BPCL","2021-08-09","680","703","666.4","679","1.49","432621"
"BPCL","2021-08-10","680","682","650","652.1","-3.96","300186"
"BPCL","2021-08-11","651","682","645","660","1.21","221225"
"BPCL","2021-08-12","660","673","646","655","-0.76","199936"
"BPCL","2021-08-15","655","655","590","620","-5.34","368178"
"BPCL","2021-08-16","625","632","608","622","0.32","111691"
"BPCL","2021-08-17","623","660","623","634","1.93","157914"
"BPCL","2021-08-18","646.6","660","629","635","0.16","205062"
"BPCL","2021-08-19","637","650","616","618","-2.68","155348"
"BPCL","2021-08-24","610","610","590","591","-4.37","152951"
"BPCL","2021-08-25","580.59","622","565","587","-0.68","133244"
"BPCL","2021-08-26","598.7","631.3","594","624","6.30","151603"
"BPCL","2021-08-29","636.4","640","605","610","-2.24","98109"
"BPCL","2021-08-31","605","616","584","588","-3.61","111437"
"BPCL","2021-09-01","599","606","585","588","0.00","70904"
"BPCL","2021-09-02","588","598","565","575","-2.21","81151"
"BPCL","2021-09-05","575","575","519","535","-6.96","116321"
"BPCL","2021-09-06","540","588.5","525","587","9.72","127873"
"BPCL","2021-09-07","596","598","563.9","575","-2.04","60078"
"BPCL","2021-09-08","565","574.8","551","557","-3.13","46876"
"BPCL","2021-09-09","558","565","550","554.9","-0.38","47404"
"BPCL","2021-09-12","565.9","595.6","565","592","6.69","113645"
"BPCL","2021-09-13","598","610","580","584","-1.35","59704"
"BPCL","2021-09-14","595","595","573","573.6","-1.78","36227"
"BPCL","2021-09-15","570","580","562","564","-1.67","43331"
"BPCL","2021-09-16","575.2","575.2","535","543.8","-3.58","84202"
"BPCL","2021-09-20","533","551","510","510","-6.22","85027"
"BPCL","2021-09-21","500","538","483","508","-0.39","66337"
"BPCL","2021-09-22","510","540","510","537","5.71","53394"
"BPCL","2021-09-23","541","550","529","532","-0.93","37632"
"BPCL","2021-09-26","532","535","511","511","-3.95","29573"
"BPCL","2021-09-27","521.2","535","500","500.3","-2.09","56754"
"BPCL","2021-09-28","501","508","475","477.5","-4.56","55802"
"BPCL","2021-09-29","475","504","463","500","4.71","42547"
"BPCL","2021-09-30","500","510","488.1","490","-2.00","26440"
"BPCL","2021-10-03","497","497","473.4","478","-2.45","38253"
"BPCL","2021-10-04","470","478","460","467","-2.30","27042"
"BPCL","2021-10-05","475","480","465","480","2.78","27291"
"BPCL","2021-10-06","489","493.5","483","491","2.29","21252"
"BPCL","2021-10-10","500","512.2","495.9","500","1.83","21097"
"BPCL","2021-10-11","500","510","490","502","0.40","10656"
"BPCL","2021-10-17","492","509","492","500","-0.40","5552"
"BPCL","2021-10-18","493","497","485.1","485.1","-2.98","17713"
"BPCL","2021-10-19","478","481","459","463","-4.56","38258"
"BPCL","2021-10-20","472.2","492","472","473","2.16","17791"
"BPCL","2021-10-21","480","485","465","466","-1.48","12821"
"BPCL","2021-10-24","460","473","460","470","0.86","15667"
"BPCL","2021-10-25","478.9","507","478.9","498","5.96","32633"
"BPCL","2021-10-26","507.9","524.8","506","518","4.02","36513"
"BPCL","2021-10-27","520","530","505","517.6","-0.08","34188"
"BPCL","2021-10-28","517.6","521","510","516","-0.31","36776"
"BPCL","2021-10-31","520","545","510","543","5.23","56299"
"BPCL","2021-11-01","550","560","534","538","-0.92","42907"
"BPCL","2021-11-02","531","540","528","536","-0.37","19068"
"BPCL","2021-11-03","546","546","530.2","530.2","-1.08","38515"
"BPCL","2021-11-08","540.8","546","534","536","1.09","31565"
"BPCL","2021-11-09","536.1","538","511","515","-3.92","33296"
"BPCL","2021-11-11","517","517","496","497","-3.50","39845"
"BPCL","2021-11-14","497","513","497","502","1.01","20187"
"BPCL","2021-11-15","502","515","502","506","0.80","19317"
"BPCL","2021-11-16","506","521","505","519","2.57","23969"
"BPCL","2021-11-17","529","539","520","520","0.19","24779"
"BPCL","2021-11-18","510","527","510","510","-1.92","21435"
"BPCL","2021-11-21","515","520","505.2","515","0.98","9125"
"BPCL","2021-11-22","516","520","509","512","-0.58","12563"
"BPCL","2021-11-23","513","513","495","498","-2.73","28559"
"BPCL","2021-11-24","496","505","488.3","505","1.41","19888"
"BPCL","2021-11-25","505","509.9","497.1","500","-0.99","12903"
"BPCL","2021-11-28","491","495","481","485","-3.00","23936"
"BPCL","2021-11-29","485","491","479","484.9","-0.02","8273"
"BPCL","2021-11-30","490","493","479","484","-0.19","13510"
"BPCL","2021-12-01","485.2","490","480.2","480.2","-0.79","18662"
"BPCL","2021-12-02","482","489.7","475","476","-0.87","22515"
"BPCL","2021-12-05","480","484","457.1","460","-3.36","25478"
"BPCL","2021-12-06","455","474","436","472","2.61","33393"
"BPCL","2021-12-07","479.8","480","463","463","-1.91","12075"
"BPCL","2021-12-08","461.6","465","442.9","445","-3.89","18406"
"BPCL","2021-12-09","439","447.7","434","445","0.00","15036"
"BPCL","2021-12-12","440","453","429.3","430","-3.37","26411"
"BPCL","2021-12-13","422","422","398","409","-4.88","29900"
"BPCL","2021-12-14","417.1","438.6","412","438.6","7.24","13983"
"BPCL","2021-12-15","447","482.4","445","462.9","5.54","74933"
"BPCL","2021-12-16","465","470","458","460","-0.63","27424"
"BPCL","2021-12-20","468","469","449.6","451","-1.96","19440"
"BPCL","2021-12-21","454","459","451.1","458","1.55","8570"
"BPCL","2021-12-22","467.1","474","458","470","2.62","35034"
"BPCL","2021-12-23","479","498","471","482.6","2.68","58628"
"BPCL","2021-12-26","438","438","430","432","-1.53","37420"
"BPCL","2021-12-27","430","430","416","416","-3.70","24642"
"BPCL","2021-12-28","416","416","407.7","409.1","-1.66","18752"
"BPCL","2021-12-29","417","417.2","408","415","1.44","20136"
"BPCL","2022-01-02","415","416","410","415","0.00","10830"
"BPCL","2022-01-03","415","419.9","414","418","0.72","13872"
"BPCL","2022-01-04","412","425","410","424","1.44","15929"
"BPCL","2022-01-05","430","445","421.4","425","0.24","25832"
"BPCL","2022-01-06","420","433","420","430.9","1.39","13157"
"BPCL","2022-01-09","439","453","431","451","4.66","47660"
"BPCL","2022-01-10","455","464","445","449.5","-0.33","38615"
"BPCL","2022-01-11","450","488","446","457","1.67","31544"
"BPCL","2022-01-12","460","474.9","450","454","-0.66","32648"
"BPCL","2022-01-13","457","465","448","459","1.10","24014"
"BPCL","2022-01-16","459","485","468","479","4.36","46913"
"BPCL","2022-01-17","481","481","466","476","-0.63","31568"
"BPCL","2022-01-18","485","485.5","461","473","-0.63","28469"
"BPCL","2022-01-19","474","474","460","460","-2.75","25754"
"BPCL","2022-01-20","460","466","452","465","1.09","19267"
"BPCL","2022-01-23","474","474","451","459","-1.29","30667"
"BPCL","2022-01-24","450","455","436","437","-4.79","54678"
"BPCL","2022-01-25","430","450","426","435","-0.46","26212"
"BPCL","2022-01-26","430.5","438","426.5","426.5","-1.95","31305"
"BPCL","2022-01-27","430","438","425.2","426","-0.12","20457"
"BPCL","2022-01-30","434.5","450","434.5","450","5.63","28859"
"BPCL","2022-01-31","455","462","436.2","440","-2.22","21078"
"BPCL","2022-02-01","442","456.9","438","454","3.18","30293"
"BPCL","2022-02-03","463","473","460","460.7","1.48","54529"
"BPCL","2022-02-06","455","468","455","460","-0.15","38775"
"BPCL","2022-02-07","460","465","455.2","456","-0.87","19615"
"BPCL","2022-02-08","465.1","473","455","457","0.00","26186"
"BPCL","2022-02-09","448","455","444.1","445","-2.63","13824"
"BPCL","2022-02-10","453","453","434.2","439","-1.35","17098"
